"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDN44","OUT035",2718.30032100242
"DRC01","OUT049",918.030726855489
"NCK30","OUT046",3956.56164172878
"FDU39","OUT013",990.778721404785
"FDB49","OUT013",1667.47407427557
"FDS12","OUT045",1900.7056562381
"FDR57","OUT018",2264.43627615387
"FDX22","OUT027",4793.10714482164
"FDC60","OUT013",1503.19205676194
"NCE42","OUT049",3741.71194166617
"NCK42","OUT049",3497.48196154188
"DRE01","OUT017",3894.22528013189
"FDE57","OUT018",2028.84429136392
"DRK59","OUT019",1780.84321591476
"FDB10","OUT027",5165.76617381007
"FDQ25","OUT046",2818.56418254909
"FDY26","OUT017",3481.09504785704
"FDG28","OUT049",3981.20849854893
"FDM14","OUT049",1845.23082304338
"NCH29","OUT049",1648.57759104969
"FDD48","OUT049",1938.06961798374
"FDC17","OUT045",3278.40729290635
"DRH49","OUT027",2775.65181824641
"FDN44","OUT018",2322.54693444624
"FDC29","OUT045",1795.76512370986
"DRK01","OUT019",-412.821486965169
"FDD48","OUT017",1933.88815132301
"FDB59","OUT013",3189.47995796883
"FDY45","OUT010",2071.8645507565
"FDX60","OUT035",1429.92493266173
"FDT09","OUT010",216.311712297747
"DRB24","OUT018",2183.55799023081
"FDL13","OUT035",3865.14588317714
"FDN16","OUT035",1837.31738885688
"FDK57","OUT013",1951.47674113855
"FDO22","OUT027",2823.5617931414
"FDC57","OUT010",1214.49989395453
"FDZ13","OUT027",2298.88257553144
"FDW27","OUT013",2533.21245157203
"FDX10","OUT049",766.701527597328
"FDY08","OUT018",2028.66126054503
"FDA49","OUT017",1491.74819795311
"FDC32","OUT018",1248.30685693442
"FDO04","OUT035",1028.44161517359
"NCZ54","OUT013",2578.62901068613
"FDY40","OUT045",765.650191147277
"FDW36","OUT045",1656.90105377052
"FDE11","OUT017",3042.48891225736
"DRE37","OUT045",2918.48277327423
"NCK19","OUT017",3143.01116992949
"FDT19","OUT035",2965.56676954665
"FDE56","OUT045",951.97678471692
"FDZ57","OUT010",135.972782270342
"FDB35","OUT035",1694.55331590371
"FDF09","OUT010",-1256.14298364482
"FDO34","OUT046",2698.13195604703
"FDA55","OUT046",3613.65442262648
"NCM18","OUT035",1106.24375090552
"FDJ20","OUT019",68.8930324683792
"DRQ35","OUT019",80.4257803177716
"FDG02","OUT013",3061.75069160021
"NCU29","OUT018",2038.41448198495
"FDL27","OUT027",2486.30351751177
"NCA54","OUT035",2980.98480586782
"FDJ32","OUT035",1174.60190101791
"FDB21","OUT019",1886.62209025197
"FDR46","OUT035",2475.75582511924
"FDZ32","OUT046",1746.63160277641
"DRF36","OUT017",3107.62133804949
"NCU54","OUT017",3393.9920660635
"NCI31","OUT017",674.967346805062
"DRA59","OUT035",3078.95891811194
"NCC55","OUT045",580.363041718561
"FDE44","OUT018",541.165219333702
"NCN26","OUT018",1552.91599159213
"FDC11","OUT049",1493.3802602778
"FDV24","OUT035",2516.93707349464
"FDR40","OUT019",-521.623176310681
"NCQ17","OUT049",2597.59713295123
"FDC46","OUT045",2857.53325011572
"NCM18","OUT046",992.935794415779
"FDK16","OUT046",1556.1005279318
"FDI28","OUT017",1442.21655368047
"FDS11","OUT018",3316.4693779035
"DRD13","OUT046",1031.85366906271
"FDL36","OUT035",1586.20884303708
"FDI27","OUT013",889.32868044725
"FDJ53","OUT019",-12.3455486934521
"FDS44","OUT045",3769.4020014671
"FDE28","OUT046",3663.25277618756
"FDQ33","OUT018",2157.68547206391
"FDB37","OUT017",3904.44601396953
"FDQ31","OUT045",1374.81452560011
"NCQ05","OUT046",2407.34755294518
"FDE10","OUT013",2111.00013409494
"FDF38","OUT017",852.583295941324
"FDE50","OUT019",1119.45660659972
"DRG37","OUT010",567.586540158087
"NCH06","OUT049",3990.11272032914
"FDY14","OUT045",4111.29851148878
"FDO27","OUT017",1656.97849221864
"FDQ19","OUT049",3960.71284897269
"FDZ26","OUT019",1875.92613690848
"FDN51","OUT013",4193.34437056986
"FDK20","OUT035",2143.86535727805
"FDD40","OUT018",2840.99070037827
"DRI25","OUT018",625.41503925214
"FDH56","OUT017",2003.31176525951
"FDI36","OUT027",4621.50740055581
"DRH11","OUT018",616.459340806923
"NCV18","OUT017",1426.65018478901
"DRI01","OUT049",2837.40090037451
"DRE48","OUT049",3241.38858049774
"FDS51","OUT035",1148.16393233853
"FDM38","OUT017",965.473258547631
"FDB60","OUT027",4529.90423687954
"FDY58","OUT035",3767.3827881371
"FDY22","OUT045",2261.83558702787
"FDF11","OUT027",5261.46435160327
"FDZ51","OUT035",1774.78958881449
"FDQ45","OUT017",3055.93160474185
"FDF17","OUT035",3235.59895762942
"NCF31","OUT027",3876.97146083774
"FDA37","OUT013",2050.88347325558
"FDO51","OUT046",799.512199015279
"FDF34","OUT013",3224.78799722196
"FDD57","OUT018",1289.7402141423
"FDO37","OUT046",3639.81119125936
"FDR49","OUT049",914.592959017428
"FDS39","OUT049",2403.78132436948
"FDI48","OUT027",2364.30284387865
"DRM35","OUT049",2931.81112475707
"FDV57","OUT035",3076.11159174292
"FDZ55","OUT013",2622.7187319253
"FDI28","OUT035",1444.33415417737
"FDS21","OUT045",979.315097084544
"FDT34","OUT013",1707.55998916438
"DRI25","OUT035",1012.80104289731
"FDT47","OUT010",-338.300802201562
"DRH39","OUT045",1146.7897480674
"NCD54","OUT045",2233.70998588931
"FDU16","OUT027",2865.44352064182
"NCW29","OUT045",1970.03782231451
"FDV25","OUT027",4926.7021093435
"FDM56","OUT035",1906.19737385657
"FDZ04","OUT027",2502.44450439348
"FDG59","OUT019",-1245.1961712648
"FDI56","OUT045",1399.74299929555
"FDS33","OUT035",1597.79135881919
"FDC23","OUT049",2903.12767691796
"FDT11","OUT049",3095.62349481146
"FDG17","OUT045",3824.0074092168
"FDZ44","OUT045",1821.17821497258
"FDJ52","OUT013",2609.98487098605
"DRI23","OUT046",2514.06080500853
"DRE15","OUT010",-619.999272543483
"NCF07","OUT013",1649.04260904364
"NCR29","OUT049",995.518672893476
"FDE44","OUT019",-1119.56873604551
"FDT23","OUT035",1506.1499480957
"NCG06","OUT017",4167.03012360398
"NCU41","OUT010",1101.47767792846
"FDH46","OUT017",1787.00254814173
"FDV31","OUT013",2871.63494917137
"NCT41","OUT027",3900.63771382742
"FDE22","OUT027",4028.43738053766
"FDC26","OUT045",1671.94931038337
"DRF51","OUT017",723.268281433659
"NCY53","OUT019",-136.40332495523
"FDY21","OUT017",3217.26645545507
"FDL27","OUT013",1081.82798093422
"FDZ34","OUT049",3161.16981839677
"NCF43","OUT010",388.769002555445
"FDC21","OUT035",1939.91821465768
"FDL26","OUT013",2528.00203838436
"FDT25","OUT010",-9.5573000868837
"NCR30","OUT046",1197.61117054832
"DRL23","OUT019",-216.000062326623
"NCR05","OUT049",3219.23619722765
"NCE19","OUT018",589.305388766258
"FDY07","OUT035",917.906668957299
"FDB10","OUT017",3819.08937502141
"FDP57","OUT013",1708.1912160773
"FDU48","OUT019",163.48776607167
"FDH48","OUT035",1541.50238575725
"FDO33","OUT035",1976.97055968736
"NCU29","OUT045",2293.68961787153
"FDW35","OUT046",755.082194558973
"FDH05","OUT010",1776.49758711147
"FDP26","OUT049",1768.79210671359
"DRG27","OUT035",854.821620021132
"FDQ33","OUT046",2437.79080166358
"FDH20","OUT010",-272.219412307467
"FDV14","OUT046",1461.1481465059
"DRD01","OUT046",929.638133501605
"NCI17","OUT049",1614.67775503908
"FDF39","OUT010",2296.69240164232
"FDX37","OUT046",1613.52180212429
"NCX17","OUT035",3801.16884021448
"FDN03","OUT013",4051.76421923021
"NCS41","OUT010",984.445059239219
"FDH34","OUT045",2867.43721489342
"NCX53","OUT018",2001.59221763047
"FDY31","OUT046",2381.38839199378
"FDD20","OUT017",2131.67548369268
"FDE51","OUT045",736.995432107457
"FDV27","OUT046",1474.31758723697
"FDF16","OUT035",2520.1739434016
"FDZ02","OUT049",1700.89292754108
"NCK05","OUT045",901.047011074057
"FDM12","OUT027",4512.22169934223
"NCA05","OUT018",2110.55563362994
"FDX33","OUT045",2516.59923765605
"FDM25","OUT049",2966.56718557173
"FDE41","OUT018",1168.83499134621
"FDW14","OUT045",1430.68384868048
"NCD30","OUT046",1518.86615513957
"FDB23","OUT010",1700.98574984928
"FDF45","OUT046",1030.00623360298
"FDW20","OUT017",2086.41023319292
"FDF47","OUT045",3426.17281458961
"NCR05","OUT019",1259.43831941342
"DRB01","OUT046",2955.52495092597
"FDE36","OUT013",2679.01945007404
"FDU56","OUT049",3046.55482287837
"FDB23","OUT049",3691.03395899746
"FDN48","OUT049",1579.79152528523
"FDS43","OUT013",3045.7811322869
"NCN05","OUT013",2943.37969056328
"NCL53","OUT049",2883.52882655302
"FDL56","OUT046",1420.69872348674
"FDH17","OUT018",1326.14368509632
"FDP37","OUT046",2004.2424245937
"FDG09","OUT019",1146.92380167391
"FDA55","OUT045",3511.50920027926
"FDX31","OUT049",3849.01399691263
"FDJ41","OUT045",4041.59178272197
"DRC24","OUT045",2418.77862777297
"FDQ21","OUT035",2074.78785532377
"NCT54","OUT045",1416.6821609684
"FDH08","OUT049",3746.07388798826
"FDY38","OUT018",3459.11823329356
"DRM11","OUT010",2153.10631993443
"FDG32","OUT049",3579.41860893268
"NCH18","OUT046",3848.17484015288
"FDI20","OUT035",3499.83891114141
"FDA33","OUT018",2084.80285095597
"FDN45","OUT013",3534.81167038041
"FDT45","OUT010",-1006.41408619256
"FDR32","OUT035",3795.82057968829
"FDA48","OUT017",3586.96848462273
"FDN23","OUT017",2477.42450807604
"NCR18","OUT035",867.196304024479
"FDD45","OUT046",1525.63187260201
"FDI22","OUT018",2999.3613270429
"FDT09","OUT013",2180.26660075102
"DRC24","OUT027",3911.88496011989
"FDT39","OUT046",2450.98164300803
"FDX28","OUT045",1488.40727767169
"FDA50","OUT018",1268.57251243845
"FDT33","OUT027",4181.71850383333
"FDQ60","OUT049",2021.50994309271
"NCM19","OUT018",1494.93510648947
"FDF40","OUT046",3966.24612888831
"NCI30","OUT035",3972.98124193546
"FDK34","OUT049",3859.6937290184
"FDA38","OUT027",5221.03516293472
"FDT02","OUT045",616.343130025004
"FDC11","OUT017",1492.15326287577
"FDD08","OUT046",721.134880873568
"NCS29","OUT046",4113.90302961362
"DRI03","OUT010",888.295098391003
"FDK48","OUT035",1364.75039541834
"FDM52","OUT049",2513.68545909462
"FDP49","OUT035",1133.41762459467
"DRA24","OUT046",2652.21893815602
"NCJ43","OUT049",2823.40767106162
"FDE11","OUT045",2874.06982344222
"FDP01","OUT049",2615.27058082827
"FDQ59","OUT018",1169.83550103216
"FDA43","OUT019",1204.85341991289
"FDL14","OUT017",2627.17292736688
"FDV50","OUT010",64.3592120973675
"FDT01","OUT027",4802.24434381707
"NCC42","OUT035",2391.50037236374
"FDO28","OUT046",1863.52318963702
"FDD32","OUT019",-522.553829012375
"FDV45","OUT035",3101.73422569182
"NCW17","OUT019",87.9075025934727
"NCJ17","OUT027",2809.1534972633
"NCF18","OUT049",3091.53623732945
"FDP01","OUT045",2433.27955873253
"FDH24","OUT045",2443.02012898787
"FDI38","OUT027",4812.97621758738
"FDX03","OUT035",956.830984996826
"FDY28","OUT046",3391.17707282563
"FDN34","OUT018",2496.44665298472
"FDJ02","OUT045",2369.28643851618
"FDW40","OUT019",400.253185540825
"FDX03","OUT017",897.66969904405
"FDE17","OUT027",3925.07464479276
"FDT58","OUT046",2670.2391521521
"FDI38","OUT013",3380.81593049243
"FDW22","OUT035",3720.27709361897
"FDS15","OUT027",3249.69859948638
"NCX06","OUT013",2913.89640933257
"DRK47","OUT035",3751.18397713427
"FDC23","OUT027",4291.61339944163
"FDM56","OUT010",-191.894354168243
"FDP21","OUT046",3059.80090070971
"FDP58","OUT046",3446.23573272805
"FDA27","OUT019",2163.10502682502
"FDK41","OUT019",-528.148213478786
"NCH42","OUT046",3610.6667881741
"FDG29","OUT045",651.429290284713
"FDW15","OUT018",2204.08705895818
"FDD28","OUT018",693.551058317071
"FDQ37","OUT049",3170.83823782241
"FDC23","OUT035",2988.6545149664
"FDV13","OUT035",1634.06900958804
"FDK33","OUT046",3357.93280331535
"FDO33","OUT013",1827.34827980421
"FDN21","OUT017",2683.39653156021
"NCW06","OUT027",4488.62999755148
"FDI38","OUT035",3484.03269130758
"FDC21","OUT027",3235.56904641036
"NCS05","OUT046",2090.60647497545
"NCN53","OUT049",723.950584046277
"FDV40","OUT010",-667.818490236788
"FDG60","OUT017",3768.49745882858
"NCY30","OUT027",4333.92493874326
"FDM40","OUT045",2192.5628017881
"NCO30","OUT046",2897.28293150836
"FDK10","OUT046",2908.82922031335
"FDM36","OUT045",2736.40431565326
"FDN10","OUT013",1906.52108428795
"FDM46","OUT018",1209.39572491561
"FDX50","OUT049",1871.99343292034
"FDP33","OUT045",3922.06382361814
"FDO12","OUT045",3030.79168939732
"FDC28","OUT013",1791.15842234925
"FDO31","OUT045",1313.28338777676
"FDX45","OUT035",2617.68896045717
"FDV21","OUT049",2067.47993157978
"FDH04","OUT049",1610.77878777308
"NCG54","OUT013",2717.39803866458
"FDO13","OUT046",2616.11321425405
"FDA09","OUT027",4339.55928878329
"FDC38","OUT017",2198.55279917564
"NCO42","OUT046",2290.81976165203
"FDL45","OUT049",2063.2979125959
"NCK31","OUT013",884.718182668442
"FDM39","OUT017",2956.24257181743
"FDC22","OUT010",1138.43200724749
"FDF46","OUT046",1817.57319060277
"FDQ37","OUT045",2976.47533287425
"FDH41","OUT010",1449.91911482578
"FDQ04","OUT046",689.849661556773
"NCQ02","OUT027",4455.69578421688
"FDJ57","OUT027",4491.53321214714
"NCE07","OUT049",2355.56858798691
"FDE56","OUT013",1032.45909658362
"FDI20","OUT049",3427.83987561623
"FDK36","OUT018",554.787317766343
"FDP08","OUT027",4529.20394730337
"FDF44","OUT017",2219.53741587213
"NCU53","OUT017",2735.47097878978
"FDF47","OUT035",3671.26575109986
"FDS55","OUT010",487.626241682541
"FDZ52","OUT010",-180.253141810162
"FDL04","OUT018",1389.59798312389
"NCM26","OUT035",2568.27981364142
"FDX43","OUT049",2769.48660391179
"FDP52","OUT049",3726.2573786598
"DRK49","OUT045",636.785187661324
"FDE38","OUT013",2665.48559169324
"DRF13","OUT035",2481.97871893015
"FDK41","OUT010",-552.189722718105
"FDJ04","OUT027",3335.1137260593
"FDZ44","OUT018",1625.91243247607
"FDS11","OUT013",3640.93429345118
"FDA55","OUT049",3702.93065797294
"NCW53","OUT046",3060.74464074501
"FDB49","OUT027",3103.1878253988
"FDD23","OUT017",3138.82465679458
"NCV42","OUT045",1657.62796288495
"NCZ29","OUT018",1722.92567232596
"FDQ26","OUT013",1033.30108421763
"FDV08","OUT017",829.932403455999
"FDC53","OUT049",1717.3006360891
"FDV58","OUT010",1175.23893111073
"NCP02","OUT019",-974.177269392468
"DRI37","OUT045",829.594746261721
"FDQ12","OUT049",3733.4075795257
"FDE33","OUT046",1309.75465750786
"FDX27","OUT045",1491.62843943171
"FDM22","OUT017",1002.51444862684
"NCH30","OUT019",-117.616102605681
"FDC04","OUT017",3935.81220705722
"FDO38","OUT046",1304.62208649892
"FDV52","OUT027",3321.17824788602
"FDB32","OUT013",1563.68508029005
"FDV43","OUT018",515.777614654599
"FDI24","OUT018",2565.67888875671
"FDR40","OUT017",1500.94024044442
"FDW02","OUT049",2096.43711427062
"FDE44","OUT049",899.868525781069
"FDL38","OUT046",1508.74069859722
"NCT54","OUT010",-391.940577539982
"DRJ39","OUT010",1548.06300306539
"FDW55","OUT049",4084.20851573178
"DRF13","OUT019",428.461192341842
"NCW17","OUT049",2126.63489390387
"FDP13","OUT035",875.703352389344
"FDS08","OUT018",2500.18243535023
"NCP17","OUT035",1123.49252551323
"NCO53","OUT035",2999.32683530279
"FDH19","OUT045",2719.3534769101
"FDJ04","OUT017",1984.62586202343
"FDG10","OUT049",1069.23561687991
"FDA40","OUT010",-467.326350359849
"FDI53","OUT045",2549.50064971975
"FDU09","OUT010",-966.360624293211
"FDK60","OUT045",1546.23541517979
"FDR43","OUT017",706.834883048023
"FDW22","OUT017",3628.43880016461
"DRP47","OUT010",2008.79073178966
"DRG48","OUT010",408.807637488278
"FDA14","OUT035",2514.30201809354
"FDU49","OUT013",1495.60992234329
"FDK28","OUT045",3950.66239219806
"FDT19","OUT046",2801.39498582398
"NCQ42","OUT045",1882.32657902856
"FDD03","OUT045",3646.59423506098
"NCM53","OUT013",1732.08509553874
"NCX53","OUT045",2181.58654505613
"FDV14","OUT027",2854.37567975231
"NCZ54","OUT017",2666.34148936442
"FDB39","OUT013",964.970407648888
"DRC24","OUT046",2452.35108083429
"FDY36","OUT013",1279.89595152115
"FDN01","OUT035",2972.80695745675
"DRH25","OUT046",848.638242403618
"FDV08","OUT046",771.457888985166
"NCP53","OUT049",3852.75889323505
"FDU52","OUT010",595.118402723744
"NCI42","OUT045",3192.88708340201
"FDZ14","OUT035",2108.80305131533
"FDF11","OUT046",3846.22289258569
"FDQ13","OUT018",1142.43138585021
"FDO32","OUT010",-1146.8511936781
"DRJ37","OUT018",2175.44448963865
"FDY43","OUT046",2697.73418824639
"NCT41","OUT017",2545.45240147198
"NCV17","OUT045",2003.90398039139
"FDM04","OUT027",2377.51057188834
"DRB48","OUT018",422.101353711948
"FDM24","OUT013",2505.26356743125
"FDT37","OUT049",4109.02520712621
"NCO05","OUT010",-373.561756280382
"FDL13","OUT046",3754.48074284904
"FDL15","OUT017",2573.02309107284
"FDB11","OUT018",3253.579491117
"FDL14","OUT019",652.242298068183
"FDY10","OUT019",-83.5696745915207
"FDJ40","OUT049",1912.98432461971
"NCW18","OUT046",3723.54309304358
"NCY06","OUT013",2051.13731811432
"DRE13","OUT018",1101.93421225136
"FDA26","OUT045",3413.87974983485
"NCE19","OUT010",-1075.66692284601
"FDE33","OUT035",1508.06794538902
"DRL59","OUT027",2310.25805393544
"FDY07","OUT046",790.950399114688
"FDF57","OUT018",2514.88537706795
"FDM58","OUT035",1934.04070190442
"FDP26","OUT027",3107.6275538712
"FDY32","OUT046",2633.90761465305
"FDD51","OUT010",-1105.71632977625
"FDU22","OUT018",1616.63481213475
"FDZ49","OUT018",3263.79277545419
"NCI42","OUT017",3381.28788399793
"FDT04","OUT027",2101.21367978462
"NCU41","OUT045",2931.71899369294
"FDS56","OUT045",4108.29196529251
"NCN42","OUT017",2455.71456360467
"FDK34","OUT046",3767.34787261028
"FDB03","OUT017",3923.00285199802
"DRJ25","OUT035",930.808296541995
"FDT25","OUT027",3406.83922949312
"FDN20","OUT013",2734.33517719394
"FDP09","OUT013",3398.41112280019
"FDM20","OUT019",1958.17685367875
"NCG55","OUT046",1802.26468922509
"NCP14","OUT045",1571.35891826594
"NCH06","OUT046",3853.1779934693
"FDV52","OUT013",1908.63685499919
"NCL07","OUT035",832.740372217742
"DRJ11","OUT027",4460.37130585312
"DRO59","OUT013",1260.53558226229
"FDW15","OUT010",518.468999619768
"NCQ30","OUT035",2045.52813450363
"NCN54","OUT019",-682.379225942729
"FDY01","OUT027",3323.35681477733
"FDX39","OUT035",3576.75514052923
"FDH53","OUT027",2836.02401472277
"FDA57","OUT035",847.08895485163
"NCC07","OUT010",-232.583773603519
"FDU28","OUT013",3045.20710269951
"FDK36","OUT010",-1088.32589006021
"FDR36","OUT018",496.482189846761
"NCQ17","OUT035",2596.78626076708
"FDS28","OUT019",-963.107388124413
"FDE08","OUT045",2330.22613185221
"FDU22","OUT046",1901.15359986238
"FDG41","OUT045",1722.02621411377
"FDO31","OUT010",-573.720503486595
"FDM21","OUT019",2115.7092646557
"FDU40","OUT017",3150.6729116884
"FDV36","OUT018",1719.46706625372
"FDT10","OUT027",2444.60738034688
"FDX38","OUT045",800.043086324894
"NCU30","OUT027",4024.03430786069
"NCV06","OUT049",3144.66965299549
"FDT16","OUT035",4311.39521619791
"NCP41","OUT027",3166.94577081101
"FDZ56","OUT017",2823.29301732859
"FDC22","OUT035",3203.00349660865
"FDU10","OUT035",867.56755856891
"FDS46","OUT045",1832.11229371869
"FDO08","OUT049",2815.72958075415
"NCV42","OUT018",1447.52612545295
"FDP33","OUT035",4128.75229022914
"FDJ12","OUT046",3316.73474949572
"FDH04","OUT045",1416.37429251993
"NCU54","OUT013",3341.32130817759
"FDO36","OUT010",939.782742413229
"FDT37","OUT027",5485.63651992157
"FDD14","OUT010",989.873522661149
"FDA16","OUT013",3505.1890417629
"NCS42","OUT019",-430.915338107778
"FDP10","OUT019",-267.1523956196
"FDQ28","OUT049",2600.72590978106
"FDK57","OUT010",-10.0280351986659
"FDK02","OUT013",1903.69828724024
"FDW47","OUT018",1665.21592218743
"NCC42","OUT018",1963.99338813289
"FDQ37","OUT018",2798.32466227397
"FDL40","OUT046",1540.28866866554
"DRE13","OUT010",-498.32530609457
"FDQ34","OUT027",3106.01242379359
"NCB54","OUT046",2011.48353370071
"FDS48","OUT049",2510.86763534939
"FDO15","OUT045",1196.97576919048
"NCT30","OUT013",784.603400304313
"FDU49","OUT027",2878.88942622748
"FDE21","OUT046",1860.23616357342
"FDS49","OUT019",-613.621289120899
"FDT38","OUT027",2848.69987355876
"FDZ01","OUT045",1625.57775685454
"FDC41","OUT035",1386.45665170183
"DRG13","OUT010",675.204832529467
"NCZ42","OUT018",3453.77845837571
"NCM07","OUT045",1304.13321509379
"NCV17","OUT018",1775.25068100055
"DRK39","OUT035",1487.65413779346
"FDS37","OUT018",1550.032342023
"FDV12","OUT019",-305.283048992768
"NCG19","OUT018",3393.80586423771
"FDS51","OUT013",1065.38238237879
"NCO14","OUT046",731.81489045632
"FDC38","OUT046",2101.49804893596
"FDN15","OUT046",2289.90817007432
"NCH42","OUT013",3604.39582646096
"FDQ22","OUT046",662.387288274376
"FDC05","OUT013",3169.33990848615
"FDZ31","OUT013",3127.11701235361
"DRJ23","OUT049",3101.24668067076
"FDC52","OUT035",2650.43598065792
"DRD12","OUT010",-496.477249312756
"FDV55","OUT017",2463.80869853952
"FDD32","OUT046",1392.37525734476
"FDR01","OUT049",3300.5002018767
"FDY08","OUT019",378.453543719263
"FDQ45","OUT045",2927.06064088599
"DRN11","OUT027",3740.94624529573
"NCS05","OUT018",1839.07558995199
"FDY32","OUT035",2746.5929283262
"NCD31","OUT045",2567.16916990766
"NCE06","OUT049",2636.3564388695
"NCP14","OUT046",1616.2081219253
"NCF18","OUT019",1099.14931770008
"FDF14","OUT018",2157.82981446542
"FDB22","OUT017",2574.55501247215
"NCH54","OUT049",2634.45593907148
"FDU27","OUT035",987.229835746578
"FDS58","OUT027",4048.35128589545
"NCU29","OUT035",2456.87742879959
"FDJ57","OUT013",3047.26059425139
"FDL56","OUT049",1511.78723961678
"FDH60","OUT035",3275.99406243443
"FDN24","OUT018",600.450787153389
"FDD02","OUT017",2013.02760178065
"FDP15","OUT017",4180.9406542942
"FDB28","OUT027",4580.19188644236
"DRC49","OUT045",2245.05462296438
"NCG30","OUT018",1633.05471717691
"FDJ14","OUT049",1453.17776088993
"FDL52","OUT045",630.629683275394
"NCG19","OUT027",5092.33313462552
"NCN41","OUT035",2081.08818095824
"FDW22","OUT013",3607.88871851987
"FDI02","OUT013",1847.62471097471
"FDV51","OUT045",2594.30654418256
"FDV48","OUT046",1357.57103336375
"NCL17","OUT019",346.804472352543
"FDP46","OUT045",1380.03494122017
"FDU10","OUT045",621.89084661174
"FDT37","OUT010",2131.43996199209
"FDI27","OUT035",996.466378478517
"FDN51","OUT046",4175.15262810532
"FDW07","OUT035",1596.96399205967
"FDN45","OUT049",3607.33909724297
"DRN37","OUT027",4082.53290319247
"DRF48","OUT049",3050.5538112411
"FDP38","OUT019",-1035.04267024344
"NCX18","OUT027",4558.63525638205
"FDK45","OUT018",1578.58847985775
"FDZ37","OUT049",1557.06221671386
"FDS50","OUT018",3273.68680459264
"NCR54","OUT018",2803.47520453645
"NCS17","OUT035",1636.15580587854
"FDV31","OUT046",2850.21014453643
"DRE27","OUT017",1641.41446266173
"FDN60","OUT013",2585.11038265409
"FDK26","OUT013",2996.83939890514
"FDX37","OUT018",1336.4921029239
"FDW31","OUT046",3202.38761026487
"FDX26","OUT018",2655.64967650568
"DRL49","OUT019",383.529259844738
"FDU49","OUT017",1546.24840792991
"FDY58","OUT046",3619.86645739775
"FDN03","OUT045",3917.49371693137
"NCV06","OUT010",1126.62711060857
"FDH53","OUT045",1318.66496568277
"FDG31","OUT018",807.433946386642
"NCC06","OUT045",1948.78803613159
"FDS13","OUT049",4251.97862381588
"FDP16","OUT035",4033.7475954047
"FDA35","OUT013",1995.47613153922
"DRP47","OUT018",3689.09310014958
"FDY28","OUT010",1502.41092420556
"FDY20","OUT035",1676.65480025646
"NCH30","OUT017",1854.23519013943
"NCR29","OUT019",-997.029845983219
"NCP05","OUT013",2416.28271035455
"NCF30","OUT019",24.9849390594069
"FDA08","OUT035",2858.82485787307
"FDN51","OUT027",5613.27299956429
"FDH12","OUT046",1710.23178120456
"FDY39","OUT017",3033.66316062461
"NCO53","OUT045",2809.28639947625
"FDB40","OUT046",2412.86572865669
"FDH02","OUT049",1597.62105536108
"FDY11","OUT027",2521.35233205261
"FDQ09","OUT019",-101.588590214017
"FDP16","OUT013",3925.9853183561
"NCF55","OUT018",329.91097788366
"FDY09","OUT027",4275.92090995608
"FDY39","OUT045",2860.61305045807
"NCU53","OUT049",2677.84739585955
"NCT41","OUT049",2522.64165804055
"FDJ45","OUT046",639.852143840212
"FDR28","OUT013",2700.61810996422
"FDN08","OUT013",1961.57951362808
"FDJ07","OUT049",1938.45802308625
"FDZ09","OUT027",4066.96398706144
"FDQ14","OUT017",2541.97254070855
"FDY12","OUT027",2319.99429198323
"FDK57","OUT046",1914.9831353584
"FDD20","OUT049",2079.32370825695
"FDS36","OUT018",1543.89184702418
"FDI40","OUT049",1775.34949650661
"FDJ40","OUT045",1741.71245269114
"FDE08","OUT013",2412.52916475312
"DRK01","OUT013",1559.24009903222
"FDC58","OUT049",846.279752124536
"FDE50","OUT046",3043.15330001174
"FDX48","OUT035",2641.20252393298
"DRM35","OUT018",2545.63351427487
"FDG41","OUT013",1809.12781644324
"FDB52","OUT046",4048.77791191461
"FDV19","OUT045",2539.0574558395
"DRG48","OUT017",2408.38340833135
"FDI26","OUT013",2889.95465202104
"FDU11","OUT019",-12.1672776533789
"FDF59","OUT019",121.71594920146
"FDR07","OUT049",1650.03284602499
"NCE06","OUT017",2645.53521143192
"FDE10","OUT046",2113.34211498368
"NCO55","OUT046",1715.65118805018
"FDZ13","OUT013",900.434639339134
"FDT50","OUT017",1700.41353893436
"FDH12","OUT010",-231.898818679293
"FDD21","OUT045",1850.34261540065
"NCM05","OUT013",4136.95427212048
"FDK04","OUT013",992.107418268978
"FDN33","OUT017",1668.28031816814
"NCM18","OUT010",-931.141213549192
"DRC25","OUT049",1459.87655372128
"FDT47","OUT017",1696.83799885183
"FDD45","OUT027",3003.9869398868
"NCD07","OUT018",1523.33704912778
"NCY54","OUT010",797.595671653293
"FDL12","OUT049",1104.33676384161
"FDL02","OUT017",1805.05419512798
"FDC60","OUT035",1617.10165165599
"FDR37","OUT017",3039.33287194332
"FDY16","OUT017",3070.41214379162
"FDU26","OUT045",1898.18129530892
"FDN24","OUT013",895.413119589516
"FDH44","OUT013",2483.66761622204
"FDE23","OUT010",-1105.15162364561
"FDW60","OUT017",2934.78681919311
"FDQ55","OUT049",2019.29439872407
"FDV32","OUT027",2459.59277876715
"FDV03","OUT010",596.632393658413
"FDY14","OUT010",2283.39379067981
"NCL55","OUT027",5423.1443642664
"DRF25","OUT017",775.461529749897
"FDX03","OUT046",811.007565006014
"FDF40","OUT045",3887.09551571258
"FDX24","OUT010",-422.250136818189
"FDA25","OUT049",1785.1497003021
"FDH21","OUT018",2294.73973895139
